;Tiempo;;;;;;;;;;;;;;;
"1103--GRAÑONES, SEMOLA Y ""PELLETS"", DE CEREALES. ";209,89;134,82;169,65;535,06;225,92;745,14;525,03;493,34;682,27;795,69;599,49;1.455,42;1.680,20;1.815,47;2.585,32;42,40
"1104--GRANOS DE CEREALES TRABAJADOS DE OTRA FORMA (POR EJEMPLO, MONDADOS, APLASTADOS, EN COPOS, PERLADOS, TROCEADOS O TRITURADOS), CON EXCEPCION DEL ARROZ DE LA PARTIDA 10.06; GERMEN DE CEREALES ENTERO, APLASTADO, EN COPOS O MOLIDO. ";316,70;263,11;205,26;60,85;194,49;157,57;373,45;425,11;327,79;407,14;752,43;329,46;530,30;526,57;456,21;-13,36
0401--LECHE Y NATA, SIN CONCENTRAR, AZUCARAR NI EDULCORAR DE OTRO MODO. ;1.677,64;2.914,89;2.600,66;1.900,70;4.081,28;14.455,00;17.478,34;14.503,72;13.248,80;13.949,19;40.693,58;48.553,54;66.091,26;71.755,73;77.659,51;8,23
0402--LECHE Y NATA, CONCENTRADAS, AZUCARADAS O EDULCORADAS DE OTRO MODO. ;2.353,43;4.155,32;5.509,16;3.154,28;8.958,51;65.275,71;31.162,60;27.127,01;35.553,83;28.046,25;24.086,30;31.720,74;28.039,00;31.573,34;34.811,64;10,26
0403--SUERO DE MANTEQUILLA, LECHE Y NATA CUAJADAS, YOGUR, KEFIR Y DEMAS LECHES Y NATAS, FERMENTADAS O ACIDIFICADAS, INCLUSO CONCENTRADOS, AZUCARADOS, EDULCORADOS DE OTRO MODO O AROMATIZADOS, O CON FRUTA O CACAO. ;1.069,33;1.040,48;756,95;369,77;515,37;805,49;1.119,52;1.408,34;1.870,43;2.047,22;2.120,65;2.172,04;1.738,22;1.577,37;2.635,19;67,06
"0404--LACTOSUERO, INCLUSO CONCENTRADO, AZUCARADO O EDULCORADO DE OTRO MODO; PRODUCTOS CONSTITUIDOS POR LOS COMPONENTES NATURALES DE LA LECHE, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO, NO EXPRESADOS NI COMPRENDIDOS EN OTRAS PARTIDAS. ";30.230,86;50.936,94;45.643,13;27.833,51;58.786,12;68.636,90;62.113,37;89.778,09;103.240,43;65.177,48;77.987,90;90.156,45;92.393,08;108.174,48;136.881,20;26,54
"0405--(DESDE 01.01.96) MANTEQUILLA (MANTECA) Y DEMAS MATERIAS GRASAS DE LA LECHE; PASTAS LACTEAS PARA UNTAR. ";2.096,59;2.608,39;2.209,19;2.038,63;3.971,59;3.533,53;3.352,94;3.743,72;10.252,95;15.639,55;24.381,18;19.426,32;23.331,45;37.613,67;48.557,59;29,10
0406--QUESOS Y REQUESON. ;115.362,65;117.961,72;122.589,35;117.421,47;137.152,79;159.443,29;164.735,23;162.904,10;203.304,57;235.126,94;258.488,10;293.537,97;286.089,84;335.611,96;382.682,38;14,03
0407--HUEVOS DE AVE CON CASCARON, FRESCOS, CONSERVADOS O COCIDOS. ;74,81;132,99;42,35;38,07;2,95;9,17;19,23;10,00;22,46;187,43;2,81;2.331,34;369,30;490,28;848,55;73,07
0408--HUEVOS DE AVE SIN CASCARON Y YEMAS DE HUEVO, FRESCOS, SECOS, COCIDOS CON AGUA O VAPOR, MOLDEADOS, CONGELADOS O CONSERVADOS DE OTRO MODO, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO. ;392,67;348,58;293,25;211,48;11,06;109,59;334,87;173,38;8,74;227,33;693,74;1.698,32;830,24;740,14;758,48;2,48
0409--MIEL NATURAL. ;328,22;474,81;523,90;705,51;1.259,29;1.602,23;1.722,52;1.960,34;1.618,34;5.065,86;4.526,14;4.181,62;4.013,68;4.198,32;4.390,65;4,58
1509--ACEITE DE OLIVA Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUIMICAMENTE. ;109.200,59;98.504,70;99.009,33;84.797,28;107.729,83;111.342,14;109.956,25;115.891,21;142.883,30;143.550,63;177.450,69;177.312,80;177.407,75;158.979,90;170.105,29;7,00
1511--ACEITE DE PALMA Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUIMICAMENTE. ;3.865,18;5.045,28;6.323,45;7.069,65;3.134,38;738,50;472,01;465,57;280,32;227,55;406,89;637,88;324,03;474,39;429,95;-9,37
1512--ACEITES DE GIRASOL, DE CARTAMO O DE ALGODON, Y SUS FRACCIONES, INCLUSO REFINADOS, PERO SIN MODIFICAR QUIMICAMENTE. ;4.971,86;7.430,58;3.868,39;4.131,93;8.530,80;9.074,15;12.879,02;11.938,68;12.607,44;16.024,67;16.271,86;17.044,99;20.272,32;20.154,32;21.305,51;5,71
"2201--AGUA, INCLUIDA EL AGUA MINERAL NATURAL O ARTIFICIAL Y LA GASIFICADA, SIN AZUCARAR O EDULCORAR DE OTRO MODO NI AROMATIZAR; HIELO Y NIEVE. ";42.606,33;42.965,76;50.473,28;42.343,15;56.276,57;49.604,28;49.673,08;53.976,29;55.528,93;59.059,62;59.725,04;63.566,37;62.270,72;64.554,08;56.715,64;-12,14
2202--AGUA, INCLUIDA EL AGUA MINERAL Y LA GASIFICADA, AZUCARADA, EDULCORADA DE OTRO MODO O AROMATIZADA, Y LAS DEMAS BEBIDAS NO ALCOHOLICAS, CON EXCLUSION DE LOS JUGOS DE FRUTAS O DE LEGUMBRES U HORTALIZAS DE LA PARTIDA 20.09. ;33.054,41;44.929,33;43.803,04;26.767,81;32.998,16;36.201,84;54.855,64;53.898,92;60.967,21;74.890,11;80.999,53;83.834,02;94.091,19;102.577,62;122.795,06;19,71
2203--CERVEZA DE MALTA. ;111.101,32;138.312,20;144.989,52;126.026,11;165.339,36;158.843,27;179.257,24;192.016,29;191.155,00;217.443,30;227.750,87;266.667,91;281.836,89;292.775,25;263.416,65;-10,03
"2204--VINO DE UVAS FRESCAS, INCLUSO ENCABEZADO; MOSTO DE UVA, EXCEPTO EL DE LA PARTIDA 20.09. ";585.295,35;634.630,58;645.955,20;569.487,02;679.165,37;742.167,14;835.346,67;839.387,10;800.159,38;867.766,39;894.802,69;978.215,46;1.015.444,55;1.058.919,50;1.109.236,49;4,75
2205--VERMUT Y DEMAS VINOS DE UVAS FRESCAS PREPARADOS CON PLANTAS O SUSTANCIAS AROMATICAS. ;9.471,04;6.375,71;6.094,18;5.784,27;6.144,10;6.139,76;6.719,34;7.797,86;7.266,83;7.602,81;7.817,51;9.696,05;9.118,11;8.614,96;10.185,20;18,23
"2206--LAS DEMAS BEBIDAS FERMENTADAS (POR EJEMPLO SIDRA, PERADA O AGUAMIEL); MEZCLAS DE BEBIDAS FERMENTADAS Y MEZCLAS DE BEBIDAS FERMENTADAS Y BEBIDAS NO ALCOHOLICAS, NO EXPRESADAS NI COMPRENDIDAS EN OTRAS PARTIDAS. ";1.731,03;2.640,55;3.993,06;4.120,09;4.817,18;2.477,28;3.383,50;8.021,88;11.022,56;11.073,57;9.679,40;10.918,16;14.794,04;19.249,15;20.578,66;6,91
"2207--ALCOHOL ETILICO SIN DESNATURALIZAR CON UN GRADO ALCOHOLICO VOLUMETRICO SUPERIOR O IGUAL A 80% VOL; ALCOHOL ETILICO Y AGUARDIENTE DESNATURALIZADOS, DE CUALQUIER GRADUACION. ";240,19;703,19;402,04;235,13;312,79;7.599,98;2.398,41;288,23;5.115,67;671,99;760,72;810,38;1.260,62;1.832,13;2.442,99;33,34
1803--PASTA DE CACAO, INCLUSO DESGRASADA. ;2.424,84;3.958,04;2.378,98;9.042,70;15.019,20;19.126,08;19.814,59;13.615,27;12.049,60;25.348,10;25.650,56;18.025,13;17.631,22;14.366,96;19.720,36;37,26
1804--MANTECA, GRASA Y ACEITE DE CACAO. ;2.841,00;3.847,27;911,41;1.355,71;2.429,24;1.935,63;1.892,05;2.981,96;3.327,84;5.311,68;2.199,97;1.697,65;1.849,11;3.798,10;4.633,78;22,00
1805--CACAO EN POLVO SIN AZUCARAR NI EDULCORAR DE OTRO MODO. ;11.454,77;11.213,62;10.728,50;13.880,86;31.837,39;28.656,02;26.748,42;23.407,62;23.169,41;26.430,45;29.511,66;25.486,42;26.520,79;26.166,87;23.396,36;-10,59
"1905--PRODUCTOS DE PANADERIA, PASTELERIA O GALLETERIA, INCLUSO CON CACAO; HOSTIAS, SELLOS VACIOS DEL TIPO DE LOS USADOS PARA MEDICAMENTOS, OBLEAS, PASTAS DESECADAS DE HARINA, ALMIDON O FECULA, EN HOJAS Y PRODUCTOS SIMILARES. ";81.225,38;77.172,69;92.816,05;95.345,63;101.344,06;122.379,60;138.098,54;146.120,85;145.699,58;140.352,28;160.599,38;196.386,61;212.674,62;229.417,51;231.984,13;1,12
