;Tiempo;;;;;;;;;;;;;;;
0403--SUERO DE MANTEQUILLA, LECHE Y NATA CUAJADAS, YOGUR, KEFIR Y DEMAS LECHES Y NATAS, FERMENTADAS O ACIDIFICADAS, INCLUSO CONCENTRADOS, AZUCARADOS, EDULCORADOS DE OTRO MODO O AROMATIZADOS, O CON FRUTA O CACAO. ;1,82;5,14;0,15;;0,25;27,59;9,83;18,87;1,79;2,02;0,84;32,47;0,15;;1,02;0,00
"0404--LACTOSUERO, INCLUSO CONCENTRADO, AZUCARADO O EDULCORADO DE OTRO MODO; PRODUCTOS CONSTITUIDOS POR LOS COMPONENTES NATURALES DE LA LECHE, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO, NO EXPRESADOS NI COMPRENDIDOS EN OTRAS PARTIDAS. ";293,74;1.352,56;2.289,16;622,52;665,01;43,10;30,34;0,71;386,36;0,37;48,55;205,16;1.893,55;6.612,10;1.274,71;-80,72
"0405--(DESDE 01.01.96) MANTEQUILLA (MANTECA) Y DEMAS MATERIAS GRASAS DE LA LECHE; PASTAS LACTEAS PARA UNTAR. ";387,62;342,19;;;1.286,61;;;282,80;1,43;;;1,79;0,22;0,70;;-100,00
0406--QUESOS Y REQUESON. ;267,54;0,70;1,97;0,50;149,76;53,01;6,86;206,53;134,15;122,76;175,17;519,17;18,91;510,53;601,38;17,80
0407--HUEVOS DE AVE CON CASCARON, FRESCOS, CONSERVADOS O COCIDOS. ;6.053,30;4.943,37;5.424,50;9.466,49;13.151,31;11.635,14;10.029,90;6.635,14;5.974,49;6.476,48;9.063,61;10.743,94;8.304,34;7.613,06;2.590,57;-65,97
0408--HUEVOS DE AVE SIN CASCARON Y YEMAS DE HUEVO, FRESCOS, SECOS, COCIDOS CON AGUA O VAPOR, MOLDEADOS, CONGELADOS O CONSERVADOS DE OTRO MODO, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO. ;477,61;1.021,21;26,38;99,70;27,45;9,55;88,57;0,17;11,12;35,80;35,69;7,59;114,75;0,26;0,20;-23,08
0409--MIEL NATURAL. ;900,64;897,74;1.918,17;1.541,49;1.923,69;1.076,85;393,62;434,44;140,24;256,49;122,47;41,67;161,51;279,22;583,17;108,86
1509--ACEITE DE OLIVA Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUIMICAMENTE. ;0,99;29,11;48,18;;4,89;22,52;12,34;42,50;2,44;0,68;3,30;16,93;15,97;6,53;19,72;201,99
1511--ACEITE DE PALMA Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUIMICAMENTE. ;711,36;;;;;;0,16;0,34;2,26;;0,01;;2,71;0,07;0,26;271,43
1512--ACEITES DE GIRASOL, DE CARTAMO O DE ALGODON, Y SUS FRACCIONES, INCLUSO REFINADOS, PERO SIN MODIFICAR QUIMICAMENTE. ;4,54;10,09;20,48;50,92;12,81;24,40;2,76;17,43;19,81;39,07;40,02;94,62;35,92;66,70;76,14;14,15
"2201--AGUA, INCLUIDA EL AGUA MINERAL NATURAL O ARTIFICIAL Y LA GASIFICADA, SIN AZUCARAR O EDULCORAR DE OTRO MODO NI AROMATIZAR; HIELO Y NIEVE. ";177,86;206,64;229,83;88,03;265,47;143,25;87,95;69,62;62,85;100,50;110,97;181,42;177,87;184,99;144,16;-22,07
2202--AGUA, INCLUIDA EL AGUA MINERAL Y LA GASIFICADA, AZUCARADA, EDULCORADA DE OTRO MODO O AROMATIZADA, Y LAS DEMAS BEBIDAS NO ALCOHOLICAS, CON EXCLUSION DE LOS JUGOS DE FRUTAS O DE LEGUMBRES U HORTALIZAS DE LA PARTIDA 20.09. ;7.162,54;7.108,82;6.301,49;5.565,92;3.100,16;2.938,93;3.318,09;2.527,41;2.078,96;1.898,32;2.430,75;2.353,68;2.123,87;2.748,80;3.550,80;29,18
2203--CERVEZA DE MALTA. ;922,93;716,18;848,57;668,71;709,92;649,32;857,70;943,67;1.085,09;1.722,68;2.469,42;3.078,27;2.984,25;2.509,65;2.307,23;-8,07
"2204--VINO DE UVAS FRESCAS, INCLUSO ENCABEZADO; MOSTO DE UVA, EXCEPTO EL DE LA PARTIDA 20.09. ";1.043,15;1.067,15;877,38;529,09;599,51;1.013,11;562,41;682,66;982,27;1.096,39;1.601,82;1.732,93;1.521,90;1.821,86;1.480,56;-18,73
2205--VERMUT Y DEMAS VINOS DE UVAS FRESCAS PREPARADOS CON PLANTAS O SUSTANCIAS AROMATICAS. ;0,15;0,07;;1,46;3,01;;0,02;47,55;;0,06;0,68;0,31;0,36;3,59;;-100,00
"2206--LAS DEMAS BEBIDAS FERMENTADAS (POR EJEMPLO SIDRA, PERADA O AGUAMIEL); MEZCLAS DE BEBIDAS FERMENTADAS Y MEZCLAS DE BEBIDAS FERMENTADAS Y BEBIDAS NO ALCOHOLICAS, NO EXPRESADAS NI COMPRENDIDAS EN OTRAS PARTIDAS. ";314,56;649,68;350,63;342,50;659,65;444,71;810,16;362,51;351,14;302,55;237,63;182,13;117,71;210,01;132,83;-36,75
"2207--ALCOHOL ETILICO SIN DESNATURALIZAR CON UN GRADO ALCOHOLICO VOLUMETRICO SUPERIOR O IGUAL A 80% VOL; ALCOHOL ETILICO Y AGUARDIENTE DESNATURALIZADOS, DE CUALQUIER GRADUACION. ";0,07;32,32;131,15;61,90;90,61;2,36;32,82;10,25;17,28;22,09;14,95;42,71;124,51;6.732,14;44.408,23;559,65
1803--PASTA DE CACAO, INCLUSO DESGRASADA. ;;8,72;;;0,33;0,81;1,94;2,05;1,02;2,30;1,44;0,51;58,04;110,49;47,74;-56,79
1804--MANTECA, GRASA Y ACEITE DE CACAO. ;;0,31;0,11;;;18,83;;0,33;0,69;;;;0,05;57,33;37.409,36;65.152,68
1805--CACAO EN POLVO SIN AZUCARAR NI EDULCORAR DE OTRO MODO. ;14,32;27,21;;10,49;11,73;;11,19;0,18;8,25;0,11;13,81;0,23;13,81;22,49;154,90;588,75
"1905--PRODUCTOS DE PANADERIA, PASTELERIA O GALLETERIA, INCLUSO CON CACAO; HOSTIAS, SELLOS VACIOS DEL TIPO DE LOS USADOS PARA MEDICAMENTOS, OBLEAS, PASTAS DESECADAS DE HARINA, ALMIDON O FECULA, EN HOJAS Y PRODUCTOS SIMILARES. ";2.816,26;4.896,24;3.836,69;6.550,94;5.071,56;3.102,43;3.240,60;3.115,18;3.075,16;3.696,90;3.051,07;3.164,04;3.490,02;5.284,87;4.762,42;-9,89
