;Tiempo;;;;;;;;;;;;;;;
"1104--GRANOS DE CEREALES TRABAJADOS DE OTRA FORMA (POR EJEMPLO, MONDADOS, APLASTADOS, EN COPOS, PERLADOS, TROCEADOS O TRITURADOS), CON EXCEPCION DEL ARROZ DE LA PARTIDA 10.06; GERMEN DE CEREALES ENTERO, APLASTADO, EN COPOS O MOLIDO. ";107,92;207,73;249,90;119,24;413,30;454,95;497,24;373,37;398,89;828,97;982,77;1.825,48;2.129,41;2.031,17;3.688,83;81,61
0401--LECHE Y NATA, SIN CONCENTRAR, AZUCARAR NI EDULCORAR DE OTRO MODO. ;40,65;50,53;1.709,36;1.537,83;1.522,45;2.272,73;950,39;305,04;447,28;1.820,31;1.719,38;2.635,00;1.498,53;1.436,27;2.244,77;56,29
0402--LECHE Y NATA, CONCENTRADAS, AZUCARADAS O EDULCORADAS DE OTRO MODO. ;2.239,13;688,33;692,97;4.948,96;4.500,43;11.937,10;16.602,74;7.826,05;21.060,83;30.068,12;7.151,22;25.112,91;10.251,97;22.939,58;13.741,77;-40,10
0403--SUERO DE MANTEQUILLA, LECHE Y NATA CUAJADAS, YOGUR, KEFIR Y DEMAS LECHES Y NATAS, FERMENTADAS O ACIDIFICADAS, INCLUSO CONCENTRADOS, AZUCARADOS, EDULCORADOS DE OTRO MODO O AROMATIZADOS, O CON FRUTA O CACAO. ;934,11;1.177,95;795,64;657,47;521,00;521,21;579,78;707,04;1.031,94;1.181,56;1.061,46;597,16;1.247,90;1.103,57;1.772,04;60,57
"0404--LACTOSUERO, INCLUSO CONCENTRADO, AZUCARADO O EDULCORADO DE OTRO MODO; PRODUCTOS CONSTITUIDOS POR LOS COMPONENTES NATURALES DE LA LECHE, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO, NO EXPRESADOS NI COMPRENDIDOS EN OTRAS PARTIDAS. ";26.389,74;31.404,26;21.754,46;24.014,93;25.339,66;23.800,82;31.041,42;30.185,22;30.743,79;23.299,92;22.647,53;32.696,14;37.992,52;35.268,50;43.324,15;22,84
"0405--(DESDE 01.01.96) MANTEQUILLA (MANTECA) Y DEMAS MATERIAS GRASAS DE LA LECHE; PASTAS LACTEAS PARA UNTAR. ";7.603,36;32.047,59;20.333,76;2.385,28;10.350,96;22.110,35;12.441,14;6.074,08;18.007,15;15.782,43;20.926,91;23.121,57;36.458,01;50.412,39;28.750,37;-42,97
0406--QUESOS Y REQUESON. ;172.575,24;175.310,78;163.296,38;167.376,34;202.031,09;220.720,20;237.959,13;214.221,46;224.620,68;264.767,55;281.938,43;384.442,29;409.704,91;449.060,69;478.646,49;6,59
0407--HUEVOS DE AVE CON CASCARON, FRESCOS, CONSERVADOS O COCIDOS. ;759,03;496,85;584,69;557,70;514,78;1.385,48;323,24;487,12;433,09;1.207,50;514,82;894,22;791,04;904,80;1.006,88;11,28
0408--HUEVOS DE AVE SIN CASCARON Y YEMAS DE HUEVO, FRESCOS, SECOS, COCIDOS CON AGUA O VAPOR, MOLDEADOS, CONGELADOS O CONSERVADOS DE OTRO MODO, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO. ;1.338,20;1.069,85;1.096,46;739,50;974,98;566,77;717,53;3.318,79;1.659,69;4.400,25;3.942,57;1.424,22;3.395,04;5.897,99;2.035,88;-65,48
0409--MIEL NATURAL. ;2.388,59;2.729,92;4.147,18;3.432,24;4.389,24;8.959,44;8.350,88;8.000,28;8.834,70;10.661,79;15.447,48;15.848,05;14.169,10;11.462,40;14.068,27;22,73
1509--ACEITE DE OLIVA Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUIMICAMENTE. ;118.671,86;96.436,88;125.930,49;106.314,60;120.120,41;115.325,76;146.858,29;165.929,18;185.151,53;220.620,37;225.231,35;243.281,04;228.126,76;257.001,38;213.112,60;-17,08
1511--ACEITE DE PALMA Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUIMICAMENTE. ;4,89;16,03;;0,91;51,12;77,29;2,70;19,89;97,84;5,92;1,37;89,09;2,02;1,77;12,17;587,57
1512--ACEITES DE GIRASOL, DE CARTAMO O DE ALGODON, Y SUS FRACCIONES, INCLUSO REFINADOS, PERO SIN MODIFICAR QUIMICAMENTE. ;1.252,88;2.051,19;1.992,60;1.447,62;1.791,24;2.453,40;4.350,56;3.242,75;4.144,69;6.233,08;8.266,58;9.753,63;14.236,69;20.474,60;15.117,40;-26,17
"2201--AGUA, INCLUIDA EL AGUA MINERAL NATURAL O ARTIFICIAL Y LA GASIFICADA, SIN AZUCARAR O EDULCORAR DE OTRO MODO NI AROMATIZAR; HIELO Y NIEVE. ";186.888,28;171.257,38;169.848,55;139.880,76;140.837,83;162.074,63;114.326,52;100.874,71;88.185,75;96.027,21;98.675,02;78.643,35;78.525,28;85.205,69;65.107,12;-23,59
2202--AGUA, INCLUIDA EL AGUA MINERAL Y LA GASIFICADA, AZUCARADA, EDULCORADA DE OTRO MODO O AROMATIZADA, Y LAS DEMAS BEBIDAS NO ALCOHOLICAS, CON EXCLUSION DE LOS JUGOS DE FRUTAS O DE LEGUMBRES U HORTALIZAS DE LA PARTIDA 20.09. ;19.094,29;34.196,29;31.127,21;40.999,37;19.127,98;27.058,33;23.189,61;23.230,42;31.867,46;26.418,60;22.579,44;17.720,33;19.401,04;27.909,64;29.692,01;6,39
2203--CERVEZA DE MALTA. ;11.906,42;10.252,80;8.968,53;9.281,50;11.220,69;16.499,54;29.189,91;29.811,45;26.767,54;26.193,75;25.741,13;24.559,45;22.946,81;22.536,63;19.023,61;-15,59
"2204--VINO DE UVAS FRESCAS, INCLUSO ENCABEZADO; MOSTO DE UVA, EXCEPTO EL DE LA PARTIDA 20.09. ";577.165,84;553.125,35;588.794,29;485.637,88;540.432,55;603.056,33;763.300,08;767.615,35;725.811,08;748.891,48;735.717,23;788.610,90;820.859,90;930.697,43;798.747,57;-14,18
2205--VERMUT Y DEMAS VINOS DE UVAS FRESCAS PREPARADOS CON PLANTAS O SUSTANCIAS AROMATICAS. ;2.506,34;2.378,35;2.943,99;3.469,63;3.778,13;3.999,07;4.656,87;5.296,56;7.104,50;7.970,19;5.869,92;9.047,53;10.259,22;10.138,86;8.508,71;-16,08
"2206--LAS DEMAS BEBIDAS FERMENTADAS (POR EJEMPLO SIDRA, PERADA O AGUAMIEL); MEZCLAS DE BEBIDAS FERMENTADAS Y MEZCLAS DE BEBIDAS FERMENTADAS Y BEBIDAS NO ALCOHOLICAS, NO EXPRESADAS NI COMPRENDIDAS EN OTRAS PARTIDAS. ";17.089,04;14.481,45;11.218,36;9.185,45;8.994,53;13.235,26;15.463,02;13.604,82;12.654,11;12.419,25;12.204,93;12.234,19;11.681,06;14.546,38;14.356,72;-1,30
"2207--ALCOHOL ETILICO SIN DESNATURALIZAR CON UN GRADO ALCOHOLICO VOLUMETRICO SUPERIOR O IGUAL A 80% VOL; ALCOHOL ETILICO Y AGUARDIENTE DESNATURALIZADOS, DE CUALQUIER GRADUACION. ";341,73;484,27;372,79;356,29;441,66;317,37;374,22;560,51;664,44;710,95;740,54;693,68;981,34;4.352,49;4.443,21;2,08
1803--PASTA DE CACAO, INCLUSO DESGRASADA. ;2.782,13;5.391,32;2.142,37;2.596,68;3.326,99;3.301,89;2.789,02;3.333,25;4.547,29;6.287,51;5.903,10;6.310,24;4.732,01;4.408,64;5.266,05;19,45
1804--MANTECA, GRASA Y ACEITE DE CACAO. ;32.101,37;26.570,17;24.005,56;26.202,73;24.000,26;15.859,09;10.555,89;15.943,62;22.885,52;24.488,09;20.158,66;12.917,09;12.848,00;8.590,36;10.441,19;21,55
1805--CACAO EN POLVO SIN AZUCARAR NI EDULCORAR DE OTRO MODO. ;14.404,86;16.005,67;17.246,43;19.030,99;41.000,85;33.439,57;34.689,92;24.287,93;19.275,96;22.536,72;23.735,25;23.568,83;20.981,02;22.334,71;18.607,44;-16,69
"1905--PRODUCTOS DE PANADERIA, PASTELERIA O GALLETERIA, INCLUSO CON CACAO; HOSTIAS, SELLOS VACIOS DEL TIPO DE LOS USADOS PARA MEDICAMENTOS, OBLEAS, PASTAS DESECADAS DE HARINA, ALMIDON O FECULA, EN HOJAS Y PRODUCTOS SIMILARES. ";34.601,39;38.603,78;35.429,29;38.325,69;47.114,72;56.300,75;72.372,24;65.558,01;63.374,37;64.124,05;74.973,09;95.337,63;103.429,22;118.861,69;133.392,08;12,22
