;Tiempo;;;;;;;;;;;;;;;
0408--HUEVOS DE AVE SIN CASCARON Y YEMAS DE HUEVO, FRESCOS, SECOS, COCIDOS CON AGUA O VAPOR, MOLDEADOS, CONGELADOS O CONSERVADOS DE OTRO MODO, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO. ;;;;;;;;;;0,25;;;;;;0,00
0409--MIEL NATURAL. ;13,09;;;;;;0,11;0,49;;3,94;;1,39;0,05;13,71;0,05;-99,64
1509--ACEITE DE OLIVA Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUIMICAMENTE. ;;2,60;258,00;;;9,11;18,94;11,69;13,25;12,62;944,09;205,11;0,30;202,94;67,41;-66,78
1511--ACEITE DE PALMA Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUIMICAMENTE. ;;;;;;0,08;0,32;0,18;0,05;1,00;0,00;0,01;;0,16;0,19;18,75
1512--ACEITES DE GIRASOL, DE CARTAMO O DE ALGODON, Y SUS FRACCIONES, INCLUSO REFINADOS, PERO SIN MODIFICAR QUIMICAMENTE. ;;0,12;329,81;;;0,06;;;;;89,73;44,24;9,50;31,18;9,83;-68,47
"2201--AGUA, INCLUIDA EL AGUA MINERAL NATURAL O ARTIFICIAL Y LA GASIFICADA, SIN AZUCARAR O EDULCORAR DE OTRO MODO NI AROMATIZAR; HIELO Y NIEVE. ";51,54;38,57;25,18;44,90;102,12;96,97;96,20;47,41;80,81;89,74;102,53;120,70;258,41;133,72;34,38;-74,29
2202--AGUA, INCLUIDA EL AGUA MINERAL Y LA GASIFICADA, AZUCARADA, EDULCORADA DE OTRO MODO O AROMATIZADA, Y LAS DEMAS BEBIDAS NO ALCOHOLICAS, CON EXCLUSION DE LOS JUGOS DE FRUTAS O DE LEGUMBRES U HORTALIZAS DE LA PARTIDA 20.09. ;2.492,23;4.236,07;7.515,32;6.982,53;7.565,55;7.004,52;8.798,87;11.460,66;19.746,64;24.983,55;27.873,80;31.364,96;32.851,03;37.335,71;37.312,83;-0,06
2203--CERVEZA DE MALTA. ;95,83;95,85;69,75;145,43;125,26;129,80;128,32;164,76;258,58;361,24;476,62;378,35;549,53;567,55;542,56;-4,40
"2204--VINO DE UVAS FRESCAS, INCLUSO ENCABEZADO; MOSTO DE UVA, EXCEPTO EL DE LA PARTIDA 20.09. ";44,27;41,34;14,64;107,88;82,40;4,11;19,08;109,90;39,98;254,72;188,61;28,13;87,19;217,96;58,45;-73,18
2205--VERMUT Y DEMAS VINOS DE UVAS FRESCAS PREPARADOS CON PLANTAS O SUSTANCIAS AROMATICAS. ;25,87;15,99;2,98;;;0,07;;;0,00;0,58;;;0,09;22,28;0,03;-99,87
"2206--LAS DEMAS BEBIDAS FERMENTADAS (POR EJEMPLO SIDRA, PERADA O AGUAMIEL); MEZCLAS DE BEBIDAS FERMENTADAS Y MEZCLAS DE BEBIDAS FERMENTADAS Y BEBIDAS NO ALCOHOLICAS, NO EXPRESADAS NI COMPRENDIDAS EN OTRAS PARTIDAS. ";265,40;217,98;207,82;217,92;261,00;279,23;288,33;287,07;300,10;348,28;369,10;404,62;521,88;519,51;462,93;-10,89
"2207--ALCOHOL ETILICO SIN DESNATURALIZAR CON UN GRADO ALCOHOLICO VOLUMETRICO SUPERIOR O IGUAL A 80% VOL; ALCOHOL ETILICO Y AGUARDIENTE DESNATURALIZADOS, DE CUALQUIER GRADUACION. ";;0,20;;1.376,72;5.192,25;9.574,41;11.358,40;3.978,52;697,46;2,56;;1,87;0,66;0,80;1,63;103,75
1803--PASTA DE CACAO, INCLUSO DESGRASADA. ;2,97;;;;;;;9,26;;;0,05;0,13;;;;0,00
1804--MANTECA, GRASA Y ACEITE DE CACAO. ;;;;;;;;;;;;0,46;;;;0,00
1805--CACAO EN POLVO SIN AZUCARAR NI EDULCORAR DE OTRO MODO. ;;3,47;;0,33;;;;12,09;;;17,83;57,81;0,49;70,41;75,34;7,00
"1905--PRODUCTOS DE PANADERIA, PASTELERIA O GALLETERIA, INCLUSO CON CACAO; HOSTIAS, SELLOS VACIOS DEL TIPO DE LOS USADOS PARA MEDICAMENTOS, OBLEAS, PASTAS DESECADAS DE HARINA, ALMIDON O FECULA, EN HOJAS Y PRODUCTOS SIMILARES. ";1.028,86;1.103,85;979,33;942,53;1.403,93;1.456,79;2.610,20;2.664,49;2.927,64;4.487,03;4.793,53;5.383,18;5.922,18;6.853,61;7.762,02;13,25
