;Tiempo;;;;;;;;;;;;;;;
"1104--GRANOS DE CEREALES TRABAJADOS DE OTRA FORMA (POR EJEMPLO, MONDADOS, APLASTADOS, EN COPOS, PERLADOS, TROCEADOS O TRITURADOS), CON EXCEPCION DEL ARROZ DE LA PARTIDA 10.06; GERMEN DE CEREALES ENTERO, APLASTADO, EN COPOS O MOLIDO. ";331,46;461,23;539,26;531,47;484,75;591,28;644,53;613,10;628,66;593,68;570,41;573,61;407,60;554,50;834,60;50,51
0401--LECHE Y NATA, SIN CONCENTRAR, AZUCARAR NI EDULCORAR DE OTRO MODO. ;3.086,47;3.375,34;3.213,68;4.008,20;6.304,87;7.249,54;9.278,96;9.505,38;9.813,82;10.816,85;12.359,65;17.407,01;14.701,79;14.402,52;13.569,22;-5,79
0402--LECHE Y NATA, CONCENTRADAS, AZUCARADAS O EDULCORADAS DE OTRO MODO. ;16.428,44;32.272,01;25.602,34;19.015,32;37.040,77;60.732,05;50.565,43;65.201,67;79.407,60;56.834,86;43.435,77;74.421,62;83.240,36;88.329,75;88.366,61;0,04
0403--SUERO DE MANTEQUILLA, LECHE Y NATA CUAJADAS, YOGUR, KEFIR Y DEMAS LECHES Y NATAS, FERMENTADAS O ACIDIFICADAS, INCLUSO CONCENTRADOS, AZUCARADOS, EDULCORADOS DE OTRO MODO O AROMATIZADOS, O CON FRUTA O CACAO. ;1.024,29;1.681,30;3.376,17;3.013,97;4.189,73;4.192,11;1.662,56;3.803,78;5.915,22;4.804,27;4.110,32;5.022,12;6.234,45;9.120,24;7.807,11;-14,40
"0404--LACTOSUERO, INCLUSO CONCENTRADO, AZUCARADO O EDULCORADO DE OTRO MODO; PRODUCTOS CONSTITUIDOS POR LOS COMPONENTES NATURALES DE LA LECHE, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO, NO EXPRESADOS NI COMPRENDIDOS EN OTRAS PARTIDAS. ";8.971,28;21.302,32;7.926,38;6.471,17;9.543,24;16.551,95;15.989,97;18.450,05;15.635,17;16.331,93;8.253,47;12.791,27;14.507,71;15.922,29;16.393,14;2,96
"0405--(DESDE 01.01.96) MANTEQUILLA (MANTECA) Y DEMAS MATERIAS GRASAS DE LA LECHE; PASTAS LACTEAS PARA UNTAR. ";18.102,28;24.368,91;22.290,37;12.644,92;24.951,41;29.975,64;28.135,34;34.291,58;31.974,28;31.887,30;30.219,31;32.333,49;44.919,97;34.197,91;27.692,34;-19,02
0406--QUESOS Y REQUESON. ;7.132,63;8.971,60;10.024,19;9.258,32;11.426,11;12.464,69;13.993,28;14.998,96;16.688,98;18.322,79;22.302,62;20.275,51;20.044,75;24.458,19;26.808,55;9,61
0407--HUEVOS DE AVE CON CASCARON, FRESCOS, CONSERVADOS O COCIDOS. ;60,48;64,04;77,31;75,06;73,15;177,60;145,08;85,98;72,60;56,18;7,60;11,44;3,95;150,53;7.079,98;4.603,37
0408--HUEVOS DE AVE SIN CASCARON Y YEMAS DE HUEVO, FRESCOS, SECOS, COCIDOS CON AGUA O VAPOR, MOLDEADOS, CONGELADOS O CONSERVADOS DE OTRO MODO, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO. ;28,38;19,73;21,96;2,98;49,29;1,73;0,09;21,25;14,38;75,94;145,18;36,42;504,77;363,05;220,23;-39,34
0409--MIEL NATURAL. ;207,53;210,24;212,26;234,75;264,46;407,17;450,51;569,50;889,30;1.119,06;872,55;846,73;975,32;988,46;816,95;-17,35
1509--ACEITE DE OLIVA Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUIMICAMENTE. ;2.503,94;2.698,59;3.399,22;3.032,09;3.625,12;4.696,64;4.713,97;6.190,16;6.579,01;7.185,29;7.504,82;8.961,23;9.806,11;9.580,16;13.003,07;35,73
1511--ACEITE DE PALMA Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUIMICAMENTE. ;;;;1,13;75,20;18,97;0,04;0,16;3,39;2,60;0,40;1,49;10,54;0,20;338,60;169.200,00
1512--ACEITES DE GIRASOL, DE CARTAMO O DE ALGODON, Y SUS FRACCIONES, INCLUSO REFINADOS, PERO SIN MODIFICAR QUIMICAMENTE. ;804,57;108,87;96,26;211,43;1.133,77;6.069,19;10.675,65;13.906,11;11.207,59;10.990,84;8.549,17;5.479,10;5.772,13;6.336,79;4.536,07;-28,42
"2201--AGUA, INCLUIDA EL AGUA MINERAL NATURAL O ARTIFICIAL Y LA GASIFICADA, SIN AZUCARAR O EDULCORAR DE OTRO MODO NI AROMATIZAR; HIELO Y NIEVE. ";5.050,12;5.212,56;6.575,28;4.534,22;5.286,20;6.753,62;6.940,95;7.517,99;7.764,07;9.880,62;9.004,86;8.826,93;10.598,44;10.930,09;6.432,00;-41,15
2202--AGUA, INCLUIDA EL AGUA MINERAL Y LA GASIFICADA, AZUCARADA, EDULCORADA DE OTRO MODO O AROMATIZADA, Y LAS DEMAS BEBIDAS NO ALCOHOLICAS, CON EXCLUSION DE LOS JUGOS DE FRUTAS O DE LEGUMBRES U HORTALIZAS DE LA PARTIDA 20.09. ;4.113,14;3.558,91;4.397,48;6.588,49;5.468,13;7.873,79;9.274,31;10.633,65;7.387,85;8.816,47;9.023,91;8.451,85;7.649,00;8.167,03;9.923,09;21,50
2203--CERVEZA DE MALTA. ;7.374,24;10.789,16;14.584,40;15.597,41;16.574,03;21.024,14;29.479,21;32.190,69;28.192,18;32.410,20;28.961,56;31.998,07;30.079,64;26.951,41;27.482,57;1,97
"2204--VINO DE UVAS FRESCAS, INCLUSO ENCABEZADO; MOSTO DE UVA, EXCEPTO EL DE LA PARTIDA 20.09. ";164.018,62;206.467,65;190.951,56;132.324,95;184.990,07;235.113,49;267.687,23;286.215,23;326.269,09;338.099,63;317.572,89;375.803,38;382.789,80;387.550,00;314.891,83;-18,75
2205--VERMUT Y DEMAS VINOS DE UVAS FRESCAS PREPARADOS CON PLANTAS O SUSTANCIAS AROMATICAS. ;195,75;182,54;141,22;280,94;398,75;455,35;394,92;456,77;421,11;371,63;332,22;377,46;570,11;509,62;456,25;-10,47
"2206--LAS DEMAS BEBIDAS FERMENTADAS (POR EJEMPLO SIDRA, PERADA O AGUAMIEL); MEZCLAS DE BEBIDAS FERMENTADAS Y MEZCLAS DE BEBIDAS FERMENTADAS Y BEBIDAS NO ALCOHOLICAS, NO EXPRESADAS NI COMPRENDIDAS EN OTRAS PARTIDAS. ";45,28;28,44;101,14;158,12;177,61;849,82;963,76;644,25;1.153,77;1.204,69;927,75;748,99;574,00;398,52;535,34;34,33
"2207--ALCOHOL ETILICO SIN DESNATURALIZAR CON UN GRADO ALCOHOLICO VOLUMETRICO SUPERIOR O IGUAL A 80% VOL; ALCOHOL ETILICO Y AGUARDIENTE DESNATURALIZADOS, DE CUALQUIER GRADUACION. ";2.218,67;2.212,89;1.350,84;779,91;1.485,15;1.040,91;895,94;608,89;392,02;338,62;465,05;443,19;3.839,20;1.649,19;490,68;-70,25
1803--PASTA DE CACAO, INCLUSO DESGRASADA. ;3.314,52;3.726,40;3.341,97;4.051,17;8.112,23;3.596,54;7.945,71;7.322,91;10.015,86;8.960,35;9.087,33;9.106,40;17.485,61;17.614,59;12.251,93;-30,44
1804--MANTECA, GRASA Y ACEITE DE CACAO. ;2,03;166,27;580,66;55,48;135,22;149,83;156,76;177,76;455,88;560,48;695,60;551,78;839,78;602,58;519,56;-13,78
1805--CACAO EN POLVO SIN AZUCARAR NI EDULCORAR DE OTRO MODO. ;3.482,75;2.959,69;3.195,89;3.923,97;8.362,59;9.502,81;8.221,98;6.588,29;4.423,46;5.278,54;7.260,89;9.044,10;5.409,66;6.198,44;6.712,75;8,30
"1905--PRODUCTOS DE PANADERIA, PASTELERIA O GALLETERIA, INCLUSO CON CACAO; HOSTIAS, SELLOS VACIOS DEL TIPO DE LOS USADOS PARA MEDICAMENTOS, OBLEAS, PASTAS DESECADAS DE HARINA, ALMIDON O FECULA, EN HOJAS Y PRODUCTOS SIMILARES. ";11.696,32;7.838,79;10.743,68;12.502,48;14.354,65;15.352,65;18.285,13;20.351,30;22.084,15;22.586,94;22.967,52;24.677,04;25.992,40;26.881,40;24.416,90;-9,17
