;Tiempo;;;;;;;;;;;;;;;
"0404--LACTOSUERO, INCLUSO CONCENTRADO, AZUCARADO O EDULCORADO DE OTRO MODO; PRODUCTOS CONSTITUIDOS POR LOS COMPONENTES NATURALES DE LA LECHE, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO, NO EXPRESADOS NI COMPRENDIDOS EN OTRAS PARTIDAS. ";32,27;219,60;;10,21;;;0,21;;160,75;144,55;;;31,40;41,09;18,49;-55,00
"0405--(DESDE 01.01.96) MANTEQUILLA (MANTECA) Y DEMAS MATERIAS GRASAS DE LA LECHE; PASTAS LACTEAS PARA UNTAR. ";0,92;;0,50;;69,89;;0,29;;;;169,50;;;118,00;1.195,40;913,05
0406--QUESOS Y REQUESON. ;40,43;9,95;27,85;120,00;72,50;10,32;77,22;0,22;115,38;62,39;418,17;3,26;397,65;211,30;1,08;-99,49
0407--HUEVOS DE AVE CON CASCARON, FRESCOS, CONSERVADOS O COCIDOS. ;;;;;;;;;;0,00;;;0,08;;0,01;0,00
0408--HUEVOS DE AVE SIN CASCARON Y YEMAS DE HUEVO, FRESCOS, SECOS, COCIDOS CON AGUA O VAPOR, MOLDEADOS, CONGELADOS O CONSERVADOS DE OTRO MODO, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO. ;366,46;161,55;105,31;2,29;1,44;1,19;0,00;0,00;0,06;5,18;64,06;0,00;42,64;54,77;306,43;459,49
0409--MIEL NATURAL. ;;0,17;0,02;0,48;0,01;1,81;31,51;0,19;0,51;73,74;35,87;0,01;1,04;29,48;0,96;-96,74
1509--ACEITE DE OLIVA Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUIMICAMENTE. ;404,75;196,70;330,93;316,55;313,03;139,13;284,12;129,46;149,47;214,70;161,14;239,96;368,92;945,95;198,88;-78,98
1511--ACEITE DE PALMA Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUIMICAMENTE. ;;;8,89;2,44;9,36;1,19;0,41;0,48;0,15;0,92;1,89;7,54;5,35;1,19;;-100,00
1512--ACEITES DE GIRASOL, DE CARTAMO O DE ALGODON, Y SUS FRACCIONES, INCLUSO REFINADOS, PERO SIN MODIFICAR QUIMICAMENTE. ;6,63;4,51;3,36;5,99;1,83;4,05;0,44;0,75;;0,00;2,47;;2,17;31,15;34,40;10,43
"2201--AGUA, INCLUIDA EL AGUA MINERAL NATURAL O ARTIFICIAL Y LA GASIFICADA, SIN AZUCARAR O EDULCORAR DE OTRO MODO NI AROMATIZAR; HIELO Y NIEVE. ";233,18;259,58;298,09;232,11;241,57;184,95;262,00;148,78;139,84;219,74;312,30;317,25;203,73;156,52;170,95;9,22
2202--AGUA, INCLUIDA EL AGUA MINERAL Y LA GASIFICADA, AZUCARADA, EDULCORADA DE OTRO MODO O AROMATIZADA, Y LAS DEMAS BEBIDAS NO ALCOHOLICAS, CON EXCLUSION DE LOS JUGOS DE FRUTAS O DE LEGUMBRES U HORTALIZAS DE LA PARTIDA 20.09. ;1.355,82;1.455,95;1.673,67;1.676,39;3.780,67;1.412,52;1.596,94;1.385,73;1.672,25;1.805,06;2.101,64;2.632,45;3.183,64;4.455,98;6.674,19;49,78
2203--CERVEZA DE MALTA. ;288,20;494,13;1.066,32;1.626,76;1.007,83;538,96;493,60;577,80;1.313,18;1.350,53;1.301,17;1.533,69;2.350,75;2.360,34;2.315,28;-1,91
"2204--VINO DE UVAS FRESCAS, INCLUSO ENCABEZADO; MOSTO DE UVA, EXCEPTO EL DE LA PARTIDA 20.09. ";936,87;1.042,88;571,31;1.338,73;1.888,47;692,35;989,37;450,38;1.103,29;538,71;1.224,64;1.340,93;1.062,26;652,56;763,22;16,96
2205--VERMUT Y DEMAS VINOS DE UVAS FRESCAS PREPARADOS CON PLANTAS O SUSTANCIAS AROMATICAS. ;12,70;9,15;7,24;2,32;0,88;0,87;1,36;5,00;13,50;0,16;0,28;5,22;0,10;0,97;0,43;-55,67
"2206--LAS DEMAS BEBIDAS FERMENTADAS (POR EJEMPLO SIDRA, PERADA O AGUAMIEL); MEZCLAS DE BEBIDAS FERMENTADAS Y MEZCLAS DE BEBIDAS FERMENTADAS Y BEBIDAS NO ALCOHOLICAS, NO EXPRESADAS NI COMPRENDIDAS EN OTRAS PARTIDAS. ";3.057,66;3.310,27;3.120,26;3.382,28;4.997,07;4.188,89;4.439,49;4.156,85;4.431,99;6.358,46;7.484,85;8.565,51;9.141,79;10.874,07;9.898,67;-8,97
"2207--ALCOHOL ETILICO SIN DESNATURALIZAR CON UN GRADO ALCOHOLICO VOLUMETRICO SUPERIOR O IGUAL A 80% VOL; ALCOHOL ETILICO Y AGUARDIENTE DESNATURALIZADOS, DE CUALQUIER GRADUACION. ";2,31;4,73;2,74;5,13;2,30;1,48;1,05;5,08;1.868,04;10,67;14,16;6,04;4,82;0,43;82,89;19.176,74
1803--PASTA DE CACAO, INCLUSO DESGRASADA. ;9,68;20,11;20,96;59,87;4,63;33,49;11,08;13,21;4,39;1,91;60,24;39,39;2,42;2,69;102,06;3.694,05
1804--MANTECA, GRASA Y ACEITE DE CACAO. ;;1,34;3,61;23,71;382,98;161,72;49,58;208,34;3,87;167,31;68,70;372,57;98,34;1,99;;-100,00
1805--CACAO EN POLVO SIN AZUCARAR NI EDULCORAR DE OTRO MODO. ;975,02;1.659,57;1.407,78;1.754,37;1.617,69;2.067,93;1.941,66;1.915,12;990,79;1.332,69;1.612,59;2.007,30;1.704,38;1.093,42;746,23;-31,75
"1905--PRODUCTOS DE PANADERIA, PASTELERIA O GALLETERIA, INCLUSO CON CACAO; HOSTIAS, SELLOS VACIOS DEL TIPO DE LOS USADOS PARA MEDICAMENTOS, OBLEAS, PASTAS DESECADAS DE HARINA, ALMIDON O FECULA, EN HOJAS Y PRODUCTOS SIMILARES. ";3.418,82;3.688,95;4.244,70;3.972,63;4.388,29;3.085,63;2.950,24;2.450,13;2.808,49;2.704,86;3.444,64;3.773,75;4.232,34;5.563,89;5.992,45;7,70
